count,noun,verb
259,Athena,led
50,Athenceum,wrote
165,Athene,appealed
103,Athenian,argues
1952,Athenians,judged
92,Athens,writes
139,Atherton,put
82,Atif,was
414,Atkins,left
70,Atkyns,has
95,Atlanta,includes
195,Atlantean,was
3143,Atlantic,acquired
59,Atomists,may
49,Atrocities,occur
356,Attachment,creates
108,Attacks,took
223,Attali,was
544,Attar,had
164,Attention,moves
76,Attica,becomes
76,Attila,conquered
2885,Attorneys,should
57,Attrition,does
52,atavism,should
57,ataxia,developing
152,ateliers,is
278,athlete,becoming
72,athletes,represents
121,atlantiques,et
113,atlas,comprises
3173,atmosphere,attacks
907,atom,move
52,atomists,might
984,atoms,breathed
42,atomsphere,is
1341,atrioventricular,valves
83,atrocities,demanded
52,atrophies,occurring
3561,attack,closes
3806,attacks,hitherto
68,attainment,grew
112,attainments,fit
507,attempt,fascinated
313,attempts,calculated
84,attendance,specified
972,attendant,bowed
480,attendants,dug
45,attenders,appear
1433,attention,jumps
98,attenuation,varying
91,attestations,filed
126,attic,bed
122,attire,bearing
741,attitude,increases
2800,attitudes,determine
1755,attorney,authorized
56,attorneys,wrangled
384,attraction,furnishes
69,attractor,defined
825,attribute,attached
273,attributes,act
57,ature,should
64,ATG,would
109,ATLANTIC,BY
74,ATMs,did
69,ATPase,leads
595,AT,AUSTIN
1031,At,will
58,Athapascans,is
265,Athena,laid
49,Athenaum,said
59,Athenians,convened
1119,Athens,represents
45,Atheology,seemed
41,Athos,remain
73,Atkin,remarked
402,Atkins,considered
173,Atlanta,issued
47,Atlases,had
98,Atomism,can
294,Aton,were
127,Atreus,will
78,Atrocities,was
74,Attenuators,can
115,Atticus,held
13295,Attitude,is
105,Attolico,replied
125,Attorneys,play
48,Attucks,did
51,Attwood,borrowed
53,Atwood,focuses
72,ataxy,have
44,atelectasis,vary
303,atheism,based
151,atherosclerosis,observed
61,athlete,give
1037,athletes,considered
192,athletics,appears
76,atlases,included
2128,atmosphere,begins
109,atolls,located
99,atom,accounted
40,atomizer,sprays
449,atoms,compensate
45,atria,dilate
86,atrial,appendage
46,atrium,see
378,atrocities,calculated
47,atrophy,plays
190,attaches,began
46,attachment,high
206,attachments,arising
1355,attack,TABLE
138,attacker,knowing
131,attackers,flee
245,attacks,concentrate
113,attainment,developed
51,attainments,continue
628,attempt,decided
382,attempts,cause
784,attendance,agreed
151,attendant,notifies
102,attendants,committed
76,attendees,listened
3108,attention,lives
344,attentions,do
53,attic,adjoining
4801,attitude,exasperated
1801,attitudes,collected
4271,attorney,confirmed
58,attorneygeneral,declared
519,attorneys,keep
404,attraction,belongs
50,attractiveness,contributes
1003,attribute,calculated
3835,attributes,described
281,ATG,has
51,ATHENS,ATHENS
150,ATLAS,PORTLAND
52,ATMOSPHERIC,MOISTURE
1335,ATM,provides
59,ATMs,include
119,ATP,rises
40,Atalanta,put
48,Atatiirk,sent
223,Athena,persuades
5824,Athenians,made
1454,Athens,compelled
337,Atherosclerosis,begins
216,Athy,is
83,Atkins,observes
53,Atlantans,began
62,Atlantic,prepared
73,Atlas,bear
15773,Atonement,is
97,Atrophia,cutis
176,Attachment,shall
3320,Attention,develops
1648,Attorney,believed
49,Attorneys,prepare
535,ates,were
54,athlete,crowned
104,athletes,ingesting
555,ations,must
2810,atmosphere,corresponds
555,atomizer,has
977,atoms,drifting
209,atony,was
459,atrazine,are
479,atrocities,spread
59,atrophy,measured
1187,attachment,play
166,attachments,created
2146,attack,accorded
193,attacker,launches
303,attacks,belonged
160,attainder,tingled
388,attendance,dropping
393,attendant,guarding
502,attendants,opened
9058,attention,enjoined
97,attic,appears
3105,attitude,confirms
1208,attitudes,produce
70,attorney,recited
366,attorneys,chosen
146,attractant,released
92,attraction,making
21622,attractions,were
4880,attributes,became
41,ATF,received
47,ATPase,splits
53,ATTORNEY,MUST
94,AT,SMITHFIELD
63,Atahualpa,sat
580,Athanasius,took
62,Athena,facing
326,Athenaeum,wrote
2640,Athenians,come
193,Athens,collects
60,Atkins,resigned
190,Atkinson,claimed
326,Atlanta,saw
130,Atlantic,regarded
155,Atlas,Based
607,Atocha,is
41,Atoll,could
775,Atrazine,was
42,Atreus,gave
593,Atropos,is
78,Attack,Repulsed
214,Attacotti,were
105,Attah,is
96,Attalids,became
64,Attila,ravages
94,Attitudes,changing
334,Attlee,informed
73,Attractions,range
48,Atwell,points
87,atguments,ate
295,atheist,being
282,atherosclerosis,do
574,athlete,falls
677,athletes,help
44,athletics,put
72,atlases,being
310,atmosphere,experiences
96,atolls,comprising
415,atom,caught
214,atoms,decorate
257,atrial,myocardial
116,atrium,forming
50,atrocities,justified
184,attaches,must
319,attachment,remain
886,attack,cm
70,attacker,holding
16555,attackers,had
187,attacking,exercises
465,attacks,falls
376,attempt,breaks
502,attendance,dis
360,attendant,assists
298,attendants,inspired
984,attendees,may
581,attention,Should
289,attenuation,depending
86,attic,represents
203,attire,argued
17878,attitude,became
558,attitudes,adjust
14456,attorney,does
44,attorneygeneral,said
202,attorneys,adopted
456,attraction,born
547,attractions,remain
183,attractiveness,predicts
1984,attributes,helped
88,attribution,set
334,ATP,supplies
77,ATTIC,ROOM
215,AT,GOD
87,Atala,appeared
61,Athanasius,included
67,Atheas,was
1630,Athena,instructed
83,Athenee,was
86769,Athenians,sustained
754,Athens,continue
277,Atherton,described
125,Atkins,refused
88,Atlanteans,came
834,Atlantic,arose
231,Atlas,continued
105,Atman,residing
75,Atmore,says
178,Atoms,containing
91,Atropos,could
164,Atta,colombica
53,Attached,are
76,Atticus,calls
269,Attitudes,Do
264,Attlee,might
41,AttorneyGeneral,expressed
6524,Attorney,had
2341,Attributes,Questionnaire
158,Attwell,has
87,Attygalle,et
46,Atwater,urged
49,atap,erected
50,atavisms,were
64,atheism,depends
92,atheromas,were
482,atherosclerosis,had
176,athlete,adopts
41,athletes,saying
199,atlas,covering
82,atmospherics,will
2237,atom,creating
74,atomisation,will
62,atomization,being
368,atoms,exhibiting
340,atonement,limited
40,atresia,vary
234,atrial,undersensing
111,atrium,lined
1958,attachment,develops
248,attachments,extending
75525,attack,abandoned
161,attackers,showed
9903,attacks,being
363,attaining,is
94,attempts,stem
2433,attendance,began
2979,attendants,handing
592,attention,interrupted
787,attentiveness,may
735,attestations,were
2709,attitude,arises
2040,attorney,allowed
348,attorneys,hire
579,attribute,prevents
1015,attributes,assumes
167,attributions,remain
87,ATTEMPTS,have
256,ATVs,can
234,AT,GOA
75,Atcheson,is
548,Athanasius,makes
142,Atheneum,ed
363,Athenians,abandon
379,Atherectomy,is
21136,Atkinson,et
70,Atlantes,was
374,Atlantic,goes
53,Atlantis,looks
44,Atlas,running
43,Atonement,viewed
2354,Attainder,was
69,Attendees,receive
52,Attentiveness,can
117,Attica,grew
95,Attila,lived
67,Attitude,According
43,Attlee,exchanged
80,Atwater,explained
258,Atwood,creates
65,atelier,made
611,athlete,gains
163,athletes,hope
88,athletics,occupy
43,atlatl,would
5105,atmosphere,belonging
180,atmospheres,appear
584,atom,depicted
44,atomizer,depends
727,atoms,burn
637,atonement,becomes
147,atrial,thrombi
50,atrocities,existed
49,attaches,representing
56,attachments,lasting
1473,attack,contemplated
67,attackers,looking
255,attempts,exceed
260,attendance,used
601,attendant,say
48,attendants,studied
1064,attendees,could
155,attenders,do
588,attention,disappears
72,attic,brought
1756,attitude,characterised
148,attitudes,comprises
53,attorneys,confirm
429,attraction,asserted
60,attractor,flies
265,attribute,discussed
644,attributes,linked
49,attributions,directed
254,ATA,drive
48,ATC,used
71,ATM,do
81,ATRA,followed
670,AT,DELIVERY
67,Atahualpa,won
126,Atatiirk,ve
330,Ate,was
203,Athabaska,is
99,Athaliah,could
260,Atheism,did
85,Athelstan,invaded
81,Athena,say
60,Athenae,was
121,Athenian,asks
1149,Athenians,adopted
627,Athens,kept
54,Atherosclerosis,remains
369,Athletes,complain
47,Athlone,being
169,Atik,is
72,Atkinson,formed
571,Atlantic,averaged
43,Atlantis,discovered
50,Atlas,quotes
771,Atman,becomes
89,Aton,came
125,Atonement,consists
46,Atsina,are
195,Att,is
48,Atta,attended
73,Attache,wrote
71,Attempts,was
54,Atterbury,looked
82,Attica,seem
635,Attila,says
324,Attlee,faced
723,Attorney,be
178,Atwood,allows
48,ata,Window
123,atherectomy,were
195,athlete,begin
1450,athletes,encouraged
1644,atmosphere,challenges
409,atom,encountered
1132,atrocities,drew
544,atrocity,might
150,atrophicans,is
63,atrophies,occur
93,attache,be
241,attachment,TABLE
174,attack,os
75,attacker,provides
1956,attackers,did
151,attacks,seize
93,attainment,make
1957,attainments,had
103960,attempt,covered
649,attempts,following
164810,attendance,was
1326,attendant,holds
7479,attendants,answered
90,attendees,pay
575,attention,becoming
401,attenuation,had
67,attenuators,provide
52,attire,excited
166,attitude,documented
741,attitudes,attract
11700,attorneys,meet
502,attraction,arise
41,attractions,running
7162,attributes,constructed
207,attrition,combined
331,ATC,classifies
1157,ATF,had
58,ATHENIAN,STATE
97,ATROCITIES,ON
525,AT,IONS
54,Ataturk,replaced
338,Atchison,would
478,Atheism,had
67,Athena,follows
677,Athenaeus,quotes
1793,Athenians,executed
1185,Athens,appeared
102,Atheromas,are
231,Atherton,became
164,Athletes,make
61,Athletics,pitching
53,Atkins,closed
349,Atlanta,arose
139,Atlanteans,knew
220,Atlantic,bore
116,Atlas,lay
106,Atley,was
54,Atom,Catalysed
94,Atresia,can
198,Atreus,served
77,Attentiveness,was
296,Attica,produced
669,Attila,agreed
334,Attlee,delivered
79,Attorney,goes
53,Attractiveness,does
48,Attwater,looked
120,at,ate
77,atherosclerosis,developed
194,athletes,denied
110,athletics,caused
1473,atlas,called
102,atmosphere,differing
878,atoll,had
4872,atom,gives
182,atomism,became
127,atomists,can
83,atomizer,would
575,atoms,needs
123,atrial,burst
142,atrocity,inflicted
209,attachment,exhibited
657,attack,assumed
1581,attacks,appearing
49,attainder,gave
133,attainment,raises
186,attempts,leading
966,attendance,called
111,attendant,presents
960,attendants,represented
179,attendees,find
164,attenuation,attributed
79,atter,are
98,attitude,disposes
2566,attitudes,altered
2788,attorney,exclaimed
111,attorneys,dated
64,attraction,obtained
72,attractions,remains
821,attribute,corresponds
901,attributes,constrain
67,attribution,assumes
4165,attributions,is
422,attunement,was
104,ATLANTA,CAMPAIGN
72,ATM,refers
62,ATOMS,OR
137,ATP,converts
1011,AT,POMPEII
41,Ata,say
60,Atahualpa,answered
73,Atalantas,contending
127,Athanasius,asserted
49,Athenaeum,dismissed
323,Athenagoras,says
206,Athenian,improves
2197,Athenians,arrayed
365,Athens,condemned
42,Athletics,helped
111,Atish,was
116,Atkins,emphasized
1414,Atlantic,divides
57,Atlas,rolled
57,Atom,have
56,Atossa,enters
103,Atria,is
99,Attack,continues
64,Attagenus,megatoma
48,Attaint,is
47,Attendances,rose
56,Attenuation,provided
70,Attic,came
250,Attorney,elected
58,ataxia,remains
151,atenolol,had
44,ates,must
267,atheism,appears
199,atheists,claim
1043,athlete,regarding
956,athletes,added
22724,athletics,are
382,atmosphere,bristled
10178,atmospheres,is
601,atom,arose
1639,atoms,agree
104,atonement,make
51,atria,remains
93,atrophy,show
88,atropine,showed
2531,attack,beforehand
214,attacks,claiming
42,attainments,left
110,attaint,can
441,attemps,have
1540,attempt,Is
269,attempts,bore
296,attendant,pulls
398,attendants,dared
639,attenders,can
3271,attention,admitted
223,attenuation,needed
286,attenuator,used
46,attestation,shows
114,attic,gave
48,attire,takes
1900,attitude,facilitates
141,attitudes,continuing
355,attorney,plans
2018,attorneys,appealed
51,attraction,comprises
4646,attractions,can
2984,attribute,takes
66,attributes,producing
223,ATP,catalyzed
267,ATV,has
296,AT,WHOLESALE
702,Atanasoff,had
94,Atargatis,were
7882,Athenians,explain
1138,Athens,captured
52,Atherton,spent
1605,Athletes,were
65,Athole,pressed
1046,Athos,has
442,Atkins,found
329,Atkinson,answered
232,Atlantic,belong
124,Atlas,comes
88,Atocha,has
87,Atomic,Structure
133,Atopy,was
51,Attachment,describes
54,Attack,includes
924,Attorney,given
55,Attorneys,filed
139,at,did
173,athlete,seemed
50,athletes,worldwide
2136,atlas,contains
341,atlases,has
143,atmosphere,inviting
253,atmospheres,does
220,atom,deposited
620,atoms,extends
106,atrazine,would
124,atrio,was
155,atrium,presents
648,attachment,equipped
704,attachments,appear
485,attack,apply
4176,attackers,was
273,attacks,complained
91,attainment,changed
232,attempt,aided
253,attempts,look
120,attendance,counted
1636,attendant,comes
295,attendants,been
14006,attention,arousing
47,attestation,contained
8341,attitude,shown
7047,attitudes,align
33064,attorney,admonished
445,attorneys,applying
128,attraction,preponderates
78,attractions,multiplied
52,attribute,enhances
679,attributes,provides
153,attribution,used
45,attributions,developed
107,attrition,affects
175,ATOs,are
181,ATP,promotes
69,AT,WORKING
107,Ataxia,refers
130,Atchley,is
329,Athanase,had
109,Athena,known
4129,Athenians,approached
604,Athens,addressed
79,Atkins,admitted
61,Atlan,had
416,Atlanta,carried
68,Atlantic,tossed
41,Atlas,lead
43,Atoll,will
352,Atta,cephalotes
93,Attachments,was
93,Atterbury,refused
98,Attika,were
42,Attis,mysteries
57,Atufal,is
78,Atwell,took
180,atheism,consists
229,ather,is
195,athlete,admitted
7184,atmosphere,escaping
266,atom,forming
1837,atoms,Q
116,atonement,given
64,ators,is
170,atria,does
57,atrium,divided
184,ats,is
259,attachment,implied
11516,attachments,derive
3143,attack,broadened
100,attacker,pushed
263,attacks,refer
7418,attempt,succeeded
1066,attempts,become
198,attendance,introduced
70,attendant,whisked
1056,attendants,asked
1745,attention,implied
75,attentions,wandered
565,attestation,would
57,attic,offers
2290,attire,covered
1281,attitude,belied
1480,attitudes,changing
50,attomeys,would
1265,attorney,causes
82,attorneys,rationalize
223,attraction,develop
4608,attractions,offered
101,attractiveness,serves
838,attribute,remaining
4982,attributes,assigned
208,attributions,need
1331,ATG,is
64,ATI,will
3746,ATP,formed
439,ATR,are
2867,AT,BEGINNING
133,ATa,is
51,Ataxia,caused
72,Ate,signifies
51,Athanaric,would
267,Athenians,acquire
85,Athens,rushed
361,Atherton,came
456,Athletes,Dominate
79,Athletic,would
60,Atisha,arrived
261,Atkins,described
98,Atlanta,published
266,Atlantic,closed
51,Atlanticists,had
153,Atlantis,carried
143,Atlas,Is
2418,Atmosphere,is
197,Atrioventricular,node
538,Attackers,may
48,Attacks,develop
52,Atticus,reminded
127,Attorney,accused
128,Attorneys,Admitted
886,Attributes,Based
43,Attwater,turned
50,Atys,may
242,atebrin,is
85,atheists,does
89,athlete,decided
978,athletes,exposed
461,atmosphere,boiled
180,atolls,rising
115,atom,dissolved
237,atomism,did
390,atomizer,will
5091,atoms,cast
344,atonement,having
71,atopic,is
660,atrocities,fell
44,atropine,suppressed
22389,attachment,completed
279,attachments,found
5149,attack,avoids
93,attacker,advanced
61,attacking,works
2252,attacks,beginning
75,attainment,marked
779,attainments,did
69,attempter,has
2936,attempts,ai
10047,attendance,Is
186,attendant,serves
621,attendants,named
992,attention,assumes
122,attentions,forced
986,attenuation,introduced
52,attestations,contained
47,attic,led
828,attitude,existing
182,attitudes,tied
3514,attorney,denounced
56,attorneys,display
614,attraction,experienced
416,attractions,acting
59,attractiveness,constitutes
282,attribute,String
500,attributes,defines
756,attrition,should
1910,ATC,has
157,ATLAS,COPCO
105,ATMOSPHERIC,POLLUTION
164,ATOM,BOMB
319,AT,BRITAIN
162,Atahualpa,has
43,Atatiirk,have
741,Athanasius,added
59,Athene,do
290,Athenians,bringing
82,Athens,conceived
228,Atherton,describes
72,Athletes,refer
96,Athol,assented
179,Atkinson,asks
90,Atlanta,sold
687,Atlantic,ought
44,Atlantis,taking
96,Atmosphere,can
188,Atsutane,had
72,Attachment,could
430,Attackers,have
180,Attacks,recur
84,Attention,watched
47,Attraction,draws
212,Attribute,are
207,Atwood,points
4002,athlete,are
365,athletes,build
49,athletics,affect
2057,atmosphere,described
200,atmospheres,show
64,atolls,offer
151,atom,decaying
846,atoms,allows
456,atrial,tracing
117,atrocities,confined
191,atropine,appear
146,attachments,reminded
6224,attack,consists
52,attackers,collapsed
1021,attacks,confer
79,attainder,will
6710,attainment,may
82,attaint,could
348,attempt,called
785,attempts,carried
386,attendant,eating
125,attendants,issued
89556,attention,be
88,attentions,returned
138,attestations,must
2556,attitude,accounted
6520,attitudes,abound
511,attorney,describes
962,attorneys,appears
94,attractions,booked
152,attributes,confirm
42,ATM,holds
75,ATPase,increased
84,ATTORNEYS,See
179,Ataturk,forced
153,Athanasius,seemed
96,Atheists,make
106,Athena,provided
93,Athenaeus,would
1647,Athenes,et
305,Athenian,does
302,Athenians,consented
413,Athens,declares
121,Athletes,competed
194,Atkinson,wants
398,Atlantic,believed
410,Atlas,set
2447,Atom,is
42,Attendants,reported
111,Atticus,gives
88,Attitudes,appeared
5009,Attorney,has
142,Attractants,are
1746,Atwater,said
45,ataxia,persists
114,atherosclerosis,showed
40,athlete,gifted
285,athletes,met
1695,atmosphere,floated
51,atomism,offered
452,atoms,accumulated
809,atria,allows
753,atrium,must
6070,atrocities,set
126,atrophy,correlated
72,atropine,inhibit
42,atropinization,will
94,attache,concluded
458,attachment,displayed
41,attachments,preserved
1103,attack,awakened
279,attacker,attempting
120,attackers,paused
280,attacks,add
106,attainments,called
190,attempts,given
41,attendance,meets
50,attendant,shuts
100,attendants,bow
6633,attention,culminated
192,attentiveness,could
53,atti,was
2069,attics,were
1903,attire,should
3021,attitude,annoyed
97043,attitudes,contain
620,attorney,checks
2277,attorneys,make
846,attraction,known
404,attractiveness,made
14068,attribute,added
791,attributes,Select
76,attributions,appears
150,ATMs,offer
9987,ATP,can
69,ATTITUDE,THAT
982,AT,FAILURE
184,Atabrine,is
117,Atatiirk,abolished
56,Ataturk,left
814,Athalie,was
1550,Athena,were
109,Athenian,heard
655,Athenians,stood
349,Athens,wished
67,Athletes,give
136,Athol,asked
132,Atkin,dissented
128,Atkins,heard
326,Atkinson,looked
55,Atlanta,signed
6051,Atlantic,affects
145,Atlas,historique
106,Atri,were
410,Atropine,must
76,Attebery,has
116,Attendance,picked
151,Attica,went
127,atheism,see
526,athetosis,may
833,athlete,holds
277,athletes,create
332,athletics,changed
1767,atmosphere,discharged
163,atmospheres,polluted
325,atom,give
50,atomism,implies
86,atomist,must
532,atoms,adopt
103,atresias,can
121,atrial,languet
201,atrocities,provoked
7899,atrocity,was
770,atrophy,accompanies
113,atropine,dropped
43,attache,reports
113,attaches,serving
936,attachment,existing
725,attack,accounted
441,attacker,escaped
227,attackers,encountered
12324,attacks,should
96,attainment,considered
5968,attempts,focused
120,attendance,concerns
785,attendant,addressed
530,attendants,cover
53,attends,pour
334,attention,generates
47,attentiveness,appears
98,attenuata,are
606,attire,bordered
609296,attitude,considering
1876,attitudes,appeared
1983,attorney,continuing
1920,attorneys,has
58,attraction,impels
233,attractions,ought
65,attractors,defined
165,attribute,Ai
1096,attributes,displayed
88,attribution,derives
53,attributions,requires
82,ATD,may
1579,ATL,is
1126,ATM,may
187,ATP,fell
63,ATR,could
500,AT,ED
113,Atahualpa,might
486,Athanasius,displayed
44,Athene,born
1006,Athenians,appointed
536,Athens,holds
227,Atkins,brought
240,Atkinson,seems
2483,Atlanta,will
123,Atlantis,Reprint
980,Atriplex,lentiformis
675,Attalus,were
490,Atti,dei
357,Attila,advanced
326,Attorney,authorized
73,Attwood,have
119,Atwood,leaves
259,ataxia,being
172,atelectasis,must
824,atenolol,is
237,atheism,provides
1667,athletes,enjoy
100,atlas,see
1265,atmosphere,clogged
912,atmospherics,are
116,atom,proves
3078,atoms,behave
148,atonement,prescribed
65,atrium,extended
48,atrocities,encouraged
1311,attachment,Secure
216,attachments,enabled
1803,attack,cost
311,attacker,take
456,attacks,motivated
199,attainments,reached
251,attempt,recorded
474,attempts,meet
5764,attendance,arrived
44,attendances,rise
371,attendant,announces
279,attendants,secured
2371,attendees,had
135,attentats,aux
251,attention,conferred
75,attenuator,made
42,attire,evoked
4226,attitude,add
922,attitudes,ingrained
732,attorney,dated
1053,attorneys,charge
6730,attraction,being
83,attractiveness,remained
986,attributes,appears
45,ATA,made
48,ATF,used
533,ATN,may
1090,ATP,might
105,AT,AMBIENT
75,Atala,were
255,Athalaric,died
105,Athene,set
738,Athenians,blockaded
621,Athens,counted
102,Athletes,consuming
54,Atkinson,determined
107,Atlanta,suggests
231,Atlantic,favored
292,Atlas,threw
1170,Atreus,had
196,Attali,is
66,Attar,relates
127,Attendance,Required
69,Attica,do
1657,Attlee,is
45,Attorneys,advising
413,Attributes,Are
100,Atwater,joined
50,Atwood,being
1481,ataxia,has
40,atheism,swept
813,athlete,learns
938,athletes,belonged
104,athleticism,have
107,atients,are
50,atlas,helps
3244,atmosphere,break
672,atom,lacking
1355,atoms,help
1579,atrium,will
2971,atrocities,would
13123,attachment,connects
137,attack,grow
410,attackers,returned
927,attacks,attack
542,attainment,varies
114,attainments,having
1158,attempt,do
2442,attendance,centre
142,attendant,seeing
2776,attendants,assisting
103,attention,listen
411,attenuation,makes
45,attestation,see
45,attic,closed
50,attire,indicate
510,attitude,favored
512,attitudes,engender
466,attomey,was
1339,attorney,argues
240,attorneys,joined
332,attraction,pour
104,attractions,belonging
68,attractiveness,caused
3061,attributes,defining
48,attributions,surrounding
124,attrition,imposed
48,ATAXIA,WITH
173,ATPase,provides
64,ATTRACTIONS,TO
44,ATX,uses
62,Atacama,may
44,Atahualpa,looked
737,Atala,is
80,Atellan,was
678,Athaliah,is
77,Athelm,was
373,Athenaeus,gives
40,Athene,appear
155,Athenians,defend
813,Athens,acted
153,Atherton,felt
42,Athletics,showed
58,Atiyah,says
791,Atkinson,being
119,Atlanta,receives
128,Atlante,is
157,Atlantic,issued
43,Atlas,bent
50,Atman,associated
1029,Atombau,und
83,Atria,were
54,Attack,being
56,Attacks,Following
129,Attaway,is
255,Attentats,aux
42,Attica,owed
292,Attitudes,hardened
56,Attlee,passed
128,Attorney,insisted
1307,Attorneys,will
110,Attributes,belonging
173,Atwood,asks
57,atenolol,reduced
145,atheists,argue
312,athlete,jumping
465,athletes,accused
53,ation,remains
2273,atmosphere,admits
79,atmospheres,came
56,atoll,consisted
1014,atom,leaves
61,atomism,led
1328,atoms,accelerated
67,atonement,places
771,atresia,involving
243,atrium,extends
53,atrocities,horrified
74,atrorubens,is
169,attachments,prove
25100,attack,broke
84,attacker,seeking
854,attackers,killed
76,attacks,expanded
282,attainment,predicted
215,attempts,involves
324,attendance,figures
2280,attendant,complained
1453,attendants,acting
161,attendees,has
60,attender,can
274,attention,Have
653,attenuation,takes
1802,attitude,coincided
8726,attitudes,affect
679,attorney,ceases
190,attorneys,fill
343,attractiveness,based
232,attribute,conforms
1014,attrition,continues
138,ATP,accounts
170,ATTRIBUTES,Attribute
582,AT,AUCTION
62,Atanasoff,designed
66,Athanasius,implies
70,Athar,was
94,Athena,presented
1252,Athenians,accounted
472,Athens,adopt
416,Atkins,got
127,Atkinson,quoted
93,Atlanta,been
249,Atlantic,diminished
389,Atma,can
56,Atoms,composing
210,Aton,has
43,Atta,might
105,Attachment,begins
51,Attention,acts
5405,Atterbury,was
77,Atticus,used
156,Attis,became
84,Attitudes,come
223,Attlee,began
82,Attock,has
139,Attorney,became
96,Attorneyship,is
41,Atwater,apologized
689,Atwood,cites
178,atheist,knows
1408,athletes,enrolled
353,athleticism,were
2292,atmosphere,blending
137,atmospheres,cause
253,atom,determine
2202,atoms,dropping
94,atrazine,does
345,atrophy,appear
119,atropia,paralyzes
49,attache,have
3195,attachment,installed
1121,attack,concludes
361,attacker,intercepts
52,attackers,feel
2223,attacks,argue
59,attempt,accompanied
584,attempts,agree
8886,attendance,can
1089,attendant,remembers
214,attendants,broke
41,attendee,stated
4185,attention,Divided
41,attentions,hitherto
106,attentiveness,being
73,attenuation,appear
83,attenuator,be
3199,attire,would
1001,attitude,assume
885,attitudes,develops
67,attorney,gains
707,attorneys,assisting
336,attractiveness,being
90,attribute,arising
65,attributes,apprehended
246,attributions,indicates
230,attrition,developed
298,ATF,are
79,ATM,remains
322,ATOMIC,PERCENT
60,ATRs,is
82,AT,RECEIVING
312,Atahualpa,saw
227,Ataturk,wanted
90,Ataulphus,had
66,Athanasius,possessed
305,Athena,breathed
78,Athenaeum,can
537,Athene,would
607,Athenians,poisoned
1732,Athens,asking
108,Athletic,was
61,Athletics,offer
121,Atkins,claims
41,Atkinson,performed
52,Atlanta,obtained
139,Atlantic,sprang
205,Atlas,asked
123,Atoll,have
263,Atomism,has
49,Atrium,will
246,Attas,was
41,Attempts,has
221,Atticus,acted
52,Attitude,helps
116,Attitudes,has
72,Attlee,makes
377,Attorney,contended
81,Attwood,moved
136,atenolol,reduces
41,atheism,needs
1244,athlete,stands
2061,athletes,be
42,aths,are
215,atlas,compiled
5097,atmosphere,absorbs
63,atmospheres,increased
505,atomization,will
949,atoms,align
188,atresias,may
455,atrium,could
270,atrocities,come
80,atrophy,goes
116,atta,has
59,attache,working
167,attaches,shall
396,attachment,depend
243,attachments,contribute
2240,attack,arising
293,attacker,follows
53,attackers,pinned
1334,attacks,succeeded
989,attainments,do
1566,attempt,became
642,attempts,concentrate
23137,attendance,cited
544,attendant,collected
570,attendants,observed
647,attenders,had
4494,attention,converging
137,attentions,ceased
1166,attenuation,decreases
45,attestation,purports
92,attire,described
2652,attitude,breeds
1301,attitudes,gave
545,attorney,opposing
5368,attorneys,did
83,attraction,hypothesis
6272,attribute,exhibited
357,attributes,celebrated
58,attribution,identifies
53,ATAL,BIHAR
607,ATP,compared
917,ATS,has
92,ATTENTION,WILL
5846,AT,BRISTOL
186,Atget,made
440,Athapaskans,were
49,Athena,needs
1958,Athenians,purified
8850,Athens,should
136,Athir,is
47,Athol,pressed
70,Atkins,established
49,Atkinson,indicated
352,Atlanta,lasted
60,Atonement,required
80,Attenborough,were
55,Atterbury,turned
567,Attics,are
251,Atticus,et
101,Attitudes,measured
331,Attlee,discussed
98,Attributes,assigned
64,Attwood,found
47,Atwood,helps
77,atArms,had
47,ateliers,could
119,atheism,goes
246,athlete,avoid
1258,athletes,call
75,athletics,produce
59,atlases,represent
373,atmosphere,Breathes
327,atmospheres,round
474,atoms,attracted
2033,atrazine,was
58,atria,compared
286,atrocities,laid
68,atrocity,reported
70,atrophy,developing
2479,attaches,are
103,attachment,begun
8306,attachments,caused
638,attack,culminates
91,attacker,brought
269,attackers,find
123,attacks,erupted
1491,attempt,applies
140,attempts,continues
80,attendance,suffers
576,attendant,les
322,attendants,shut
40,attendees,visited
83,attention,clung
203,attenuation,owing
58,attire,fell
248,attitude,animated
705,attitudes,mean
529,attorney,agreeing
175,attorneys,assumed
41,attraction,swept
55,attractions,account
41,attribute,embodied
536,attributes,achieved
614,ATP,produces
144,ATTEMPT,WAS
3164,AT,BREAKFAST
43,Ataturk,assumed
142,Aten,would
499,Atharvaveda,are
251,Athelstan,made
46,Athena,joins
57,Athenaeus,described
55,Athenes,had
101,Athenians,prevented
686,Athens,come
82,Athenseus,says
208,Atkinson,mentions
506,Atlanta,be
261,Atlantic,eastward
233,Atlas,coelestis
44,Attar,died
77,Attention,occurs
142,Atterbury,received
98,Attitudes,predict
939,Attorney,asked
96,Atwood,stated
47,atherosclerosis,arises
477,athlete,caught
71,ations,concerning
4286,atmosphere,composed
150,atmospheres,found
550,atom,behaved
603,atoms,builds
337,atonement,demanded
94,atresia,do
415,attachment,necessitates
306,attachments,divide
1545,attack,induced
42,attacker,obtained
52,attackers,refused
806,attacks,declined
123,attainment,produces
49,attainments,represent
842,attempt,demonstrated
54,attendance,belonged
807,attendant,nodded
197,attendants,exhibit
620,attention,acquired
539,attestations,given
315,attire,went
591,attitude,blocked
3461,attitudes,motivating
357,attorney,cost
44,attorneygeneral,must
332,attorneys,constituted
55,attorneyship,is
349,attractions,range
